date,open,high,low,close,volume
2025-03-26,600.48,603.76,591.97,600.0,1944000
2025-03-27,605.6,606.24,581.57,603.7,2382000
2025-03-28,607.38,613.37,596.03,604.04,1704000
2025-03-31,607.64,620.35,607.64,617.86,1622000
2025-04-01,617.1,628.0,600.62,611.29,1680000
2025-04-02,606.46,632.89,591.51,607.7,1527000
2025-04-03,611.99,634.05,594.9,605.78,1951000
2025-04-04,600.93,642.93,591.05,607.87,1728000
2025-04-07,603.95,607.33,581.19,605.1,1795000
2025-04-08,602.52,616.22,601.79,605.02,2051000
2025-04-09,604.92,617.47,604.91,613.97,1776000
2025-04-10,614.38,638.54,610.5,616.87,2019000
2025-04-11,620.19,621.84,595.97,611.47,2119000
2025-04-14,603.6,642.48,603.6,618.51,1581000
2025-04-15,616.06,620.54,590.82,603.64,1740000
2025-04-16,607.62,607.93,596.11,598.47,1838000
2025-04-17,598.43,604.32,574.72,596.19,2049000
2025-04-18,595.38,630.44,594.27,596.79,2018000
2025-04-21,592.73,614.3,592.73,604.2,1656000
2025-04-22,603.19,609.34,594.77,602.92,1846000
2025-04-23,604.62,625.96,595.63,605.34,1762000
2025-04-24,600.38,620.36,600.38,617.63,2473000
2025-04-25,619.41,635.5,611.11,626.9,1606000
2025-04-28,618.18,638.95,614.08,628.64,2353000
2025-04-29,624.81,645.34,624.81,635.57,2335000
2025-04-30,638.49,651.06,628.39,644.88,2223000
2025-05-01,644.81,658.98,641.0,644.87,1852000
2025-05-02,653.81,661.84,619.96,643.8,1801000
2025-05-05,644.95,658.87,640.01,653.33,1599000
2025-05-06,658.07,663.85,651.64,657.86,2813000
2025-05-07,659.78,675.79,646.58,651.11,1515000
2025-05-08,643.25,674.18,642.91,654.76,1904000
2025-05-09,657.04,673.39,638.77,659.87,2391000
2025-05-12,656.14,672.58,635.87,663.83,1828000
2025-05-13,663.71,680.78,657.86,661.84,1587000
2025-05-14,669.37,709.41,646.35,668.6,1866000
2025-05-15,669.71,684.89,646.29,675.83,2224000
2025-05-16,683.85,683.85,665.08,676.65,1600000
2025-05-19,673.78,697.24,666.7,691.85,1996000
2025-05-20,700.4,719.06,680.93,698.8,2001000
2025-05-21,693.9,706.31,658.46,694.42,2235000
2025-05-22,692.86,709.1,669.84,687.44,1761000
2025-05-23,695.53,695.53,666.0,683.11,1755000
2025-05-26,686.52,696.52,677.15,686.87,2594000
2025-05-27,694.88,699.48,661.35,682.52,1662000
2025-05-28,685.3,691.19,669.66,687.1,1570000
2025-05-29,689.71,717.59,687.97,700.28,1900000
2025-05-30,706.51,716.04,681.67,709.98,2387000
2025-06-02,702.95,740.1,702.95,728.36,2191000
2025-06-03,736.25,736.25,698.75,720.32,2077000
2025-06-04,707.25,713.46,707.03,711.18,1615000
2025-06-05,713.67,720.6,686.84,717.31,2817000
2025-06-06,707.64,714.3,699.52,705.89,1572000
2025-06-09,712.86,754.76,710.04,728.95,2293000
2025-06-10,726.64,738.26,725.15,736.38,1719000
2025-06-11,735.62,744.2,732.72,738.39,2204000
2025-06-12,739.14,739.14,730.24,734.99,1735000
2025-06-13,733.78,751.74,708.45,721.9,2137000
2025-06-16,719.87,741.82,717.06,725.55,1853000
2025-06-17,724.27,736.63,718.78,721.77,1861000
2025-06-18,722.12,738.6,722.12,728.07,1701000
2025-06-19,720.87,758.3,720.87,740.49,1718000
2025-06-20,732.71,763.71,724.87,744.11,1816000
2025-06-23,738.55,782.01,736.38,745.09,2251000
2025-06-24,745.01,754.68,720.81,737.12,1632000
2025-06-25,731.22,762.0,731.22,745.38,2278000
2025-06-26,755.81,769.69,732.77,764.11,1624000
2025-06-27,760.52,783.92,757.61,764.87,1598000
2025-06-30,767.96,778.44,761.72,775.46,1573000
2025-07-01,778.29,778.29,751.43,770.79,1787000
2025-07-02,767.69,776.01,733.48,767.18,2012000
2025-07-03,767.16,776.25,731.07,754.29,2078000
2025-07-04,761.17,765.78,734.46,754.91,2159000
2025-07-07,763.89,787.28,727.9,762.98,1880000
2025-07-08,769.87,793.8,742.02,754.73,1608000
2025-07-09,752.98,781.78,742.19,763.26,2106000
2025-07-10,769.62,769.62,731.54,751.75,1966000
2025-07-11,748.96,764.48,746.82,759.28,2079000
2025-07-14,762.18,778.46,735.41,751.39,2044000
2025-07-15,747.6,785.5,747.6,767.25,2307000
2025-07-16,768.27,793.1,745.18,766.18,2112000
2025-07-17,765.78,776.37,760.41,768.32,1724000
2025-07-18,753.4,775.41,740.4,769.1,1712000
2025-07-21,771.17,771.17,736.9,752.71,2429000
2025-07-22,746.37,765.2,741.36,753.19,2479000
2025-07-23,749.41,782.3,746.14,762.76,2656000
2025-07-24,764.74,801.28,746.37,768.28,1784000
2025-07-25,768.41,799.2,723.21,774.74,2080000
2025-07-28,779.63,779.63,742.4,763.7,1617000
2025-07-29,765.24,777.47,758.15,774.06,1892000
2025-07-30,767.06,799.05,767.06,783.02,1844000
2025-07-31,774.05,805.98,774.05,794.76,1598000
2025-08-01,790.11,820.71,790.11,801.37,1927000
2025-08-04,799.37,815.63,799.37,805.14,1548000
2025-08-05,805.51,822.06,761.85,802.65,2504000
2025-08-06,803.71,847.85,789.94,801.0,2379000
2025-08-07,795.37,802.75,765.05,798.73,1509000
2025-08-08,799.87,814.2,791.31,809.51,2083000
2025-08-11,810.81,856.35,789.51,803.68,1917000
2025-08-12,798.24,816.55,798.24,813.68,2157000
2025-08-13,814.15,851.26,814.15,822.81,1949000
2025-08-14,828.12,831.77,781.19,811.24,1510000
2025-08-15,816.78,837.7,812.06,827.46,1511000
2025-08-18,813.88,870.23,813.88,844.65,2918000
2025-08-19,848.44,861.0,831.68,855.46,2062000
2025-08-20,855.71,884.13,833.4,875.78,1967000
2025-08-21,875.75,891.37,847.1,874.4,1851000
2025-08-22,878.25,906.01,866.68,876.66,2521000
2025-08-25,876.25,946.42,876.25,891.33,1968000
2025-08-26,901.71,910.76,874.86,881.14,2223000
2025-08-27,890.05,904.6,861.41,876.4,2365000
2025-08-28,872.83,905.09,863.7,888.93,2150000
2025-08-29,888.16,909.6,874.06,887.76,1670000
2025-09-01,881.31,910.79,881.31,899.26,1848000
2025-09-02,895.21,925.53,893.88,904.46,1861000
2025-09-03,901.6,928.82,864.25,910.95,2150000
2025-09-04,912.77,916.65,889.41,901.7,2474000
2025-09-05,889.3,928.4,889.3,916.15,2328000
2025-09-08,915.91,924.88,909.76,911.85,1727000
2025-09-09,909.18,909.18,859.2,886.8,2130000
2025-09-10,879.6,906.97,870.05,889.23,1527000
2025-09-11,890.33,926.05,869.13,894.52,1986000
2025-09-12,885.8,910.19,885.8,901.4,1566000
2025-09-15,906.34,907.37,874.33,885.06,1993000
2025-09-16,894.23,894.23,855.98,873.11,1825000
2025-09-17,883.74,889.12,861.9,877.0,2015000
2025-09-18,867.63,926.89,867.63,891.36,1925000
2025-09-19,889.77,905.94,859.74,884.82,1761000
2025-09-22,888.57,911.96,872.98,902.42,1848000
2025-09-23,897.44,911.35,875.36,898.91,1762000
2025-09-24,889.22,923.72,889.22,910.04,2369000
2025-09-25,915.62,919.98,896.25,915.19,1718000
2025-09-26,913.37,948.04,886.25,917.91,2107000
2025-09-29,917.55,919.38,897.51,909.54,1960000
2025-09-30,901.34,943.11,901.34,917.46,2155000
2025-10-01,917.42,948.21,917.42,927.93,2279000
2025-10-02,939.72,963.69,904.85,939.57,1595000
2025-10-03,939.0,952.76,902.58,927.71,1781000
2025-10-06,937.86,937.86,902.5,907.74,1658000
2025-10-07,911.86,944.67,908.31,928.23,1802000
2025-10-08,931.11,931.11,873.01,914.64,1846000
2025-10-09,912.05,919.1,853.32,902.89,2015000
2025-10-10,906.69,928.3,878.87,896.73,1985000
2025-10-13,890.05,908.99,884.16,896.86,1889000
2025-10-14,892.1,953.34,892.1,911.01,2141000
2025-10-15,907.55,925.29,882.63,897.31,2072000
2025-10-16,903.47,927.01,883.63,901.34,2281000
2025-10-17,892.42,924.23,892.42,903.52,1630000
