date,open,high,low,close,volume
2025-03-26,148.92,153.46,147.31,150.0,3708000
2025-03-27,148.84,150.13,145.54,149.8,3735000
2025-03-28,150.91,155.77,146.57,151.85,3229000
2025-03-31,150.56,159.91,150.56,154.42,3208000
2025-04-01,153.05,158.21,147.25,152.9,3989000
2025-04-02,154.36,154.36,151.63,153.72,5811000
2025-04-03,154.45,156.27,150.56,152.61,4008000
2025-04-04,153.58,153.58,144.27,148.68,5132000
2025-04-07,148.64,151.96,148.43,149.73,3359000
2025-04-08,148.64,153.42,146.72,147.68,4092000
2025-04-09,146.67,159.37,145.75,148.23,3950000
2025-04-10,147.26,147.26,141.94,145.56,3570000
2025-04-11,144.83,147.95,138.9,144.08,4442000
2025-04-14,143.31,144.72,140.89,143.48,3401000
2025-04-15,143.25,151.32,140.4,144.92,4610000
2025-04-16,143.59,150.74,143.59,149.63,4634000
2025-04-17,150.63,152.14,146.01,147.29,3215000
2025-04-18,146.91,151.67,146.91,149.91,5553000
2025-04-21,152.3,152.3,144.03,148.19,3518000
2025-04-22,147.76,151.72,144.03,148.66,3586000
2025-04-23,147.01,156.2,147.01,153.15,4764000
2025-04-24,153.22,154.3,146.06,150.01,3824000
2025-04-25,150.17,152.03,140.18,146.95,3899000
2025-04-28,144.98,149.32,140.94,146.59,3970000
2025-04-29,146.63,149.85,146.63,148.94,5075000
2025-04-30,149.2,152.7,149.2,151.47,3716000
2025-05-01,150.86,152.59,146.44,151.21,3890000
2025-05-02,151.53,155.81,148.54,152.95,3504000
2025-05-05,150.68,154.09,150.68,153.76,3663000
2025-05-06,155.48,156.51,149.64,152.62,3411000
2025-05-07,154.03,155.56,153.49,154.85,3122000
2025-05-08,153.54,159.89,153.54,159.52,3732000
2025-05-09,158.83,162.39,158.34,160.47,4331000
2025-05-12,161.96,165.95,159.82,164.04,3164000
2025-05-13,163.94,163.94,153.15,160.62,4720000
2025-05-14,161.84,163.09,150.65,159.56,3626000
2025-05-15,158.48,168.23,158.48,163.51,5097000
2025-05-16,163.41,167.35,160.0,162.53,3585000
2025-05-19,163.4,163.43,151.83,162.1,4790000
2025-05-20,158.9,166.61,152.54,163.09,3577000
2025-05-21,163.86,168.37,160.11,166.02,3703000
2025-05-22,167.78,175.4,167.78,174.47,5017000
2025-05-23,172.77,176.95,172.56,175.59,5699000
2025-05-26,174.7,191.61,174.7,178.93,3615000
2025-05-27,179.01,180.95,175.92,177.07,4814000
2025-05-28,176.44,186.98,174.04,176.57,4048000
2025-05-29,177.24,177.24,164.55,174.54,3972000
2025-05-30,174.89,182.03,171.61,177.53,3588000
2025-06-02,178.52,180.74,175.5,180.17,4194000
2025-06-03,179.95,186.9,179.95,183.91,3821000
2025-06-04,184.22,188.78,177.8,185.79,3655000
2025-06-05,185.03,185.03,177.19,182.49,3470000
2025-06-06,182.4,185.34,182.4,183.79,4745000
2025-06-09,183.95,192.62,183.95,185.43,6112000
2025-06-10,183.9,191.7,182.02,186.52,3535000
2025-06-11,187.33,192.45,186.99,188.98,3985000
2025-06-12,187.83,200.62,186.78,194.46,4746000
2025-06-13,195.87,195.87,189.94,193.6,3408000
2025-06-16,192.41,196.69,192.41,195.53,3155000
2025-06-17,196.4,206.7,196.4,197.23,3844000
2025-06-18,196.73,202.73,196.73,200.99,4866000
2025-06-19,200.0,203.37,199.43,200.89,3469000
2025-06-20,202.77,206.57,198.43,202.37,3576000
2025-06-23,201.91,209.69,199.55,206.74,5006000
2025-06-24,202.48,221.68,202.48,210.78,3958000
2025-06-25,209.7,217.7,209.7,213.02,3984000
2025-06-26,211.18,214.16,206.04,213.41,3303000
2025-06-27,212.03,218.49,207.37,215.31,3927000
2025-06-30,218.11,220.13,214.87,218.14,3132000
2025-07-01,220.32,220.92,213.46,219.54,3602000
2025-07-02,220.18,225.39,212.74,218.27,3990000
2025-07-03,215.08,222.84,215.08,221.45,3770000
2025-07-04,224.44,224.44,216.22,223.02,5095000
2025-07-07,219.69,228.61,219.69,227.04,3379000
2025-07-08,227.18,227.79,220.06,221.55,4178000
2025-07-09,222.13,222.13,217.94,221.12,3955000
2025-07-10,218.8,218.9,215.09,216.66,4312000
2025-07-11,217.65,217.65,205.5,213.47,3916000
2025-07-14,215.56,217.81,202.02,212.8,3024000
2025-07-15,211.69,214.46,201.94,212.67,4200000
2025-07-16,211.17,220.94,211.17,215.61,4160000
2025-07-17,215.49,215.81,213.82,214.64,3656000
2025-07-18,214.5,222.2,209.53,220.13,4020000
2025-07-21,220.29,221.94,207.24,216.86,3884000
2025-07-22,216.49,225.55,210.38,217.22,3156000
2025-07-23,219.03,223.29,211.91,214.99,3247000
2025-07-24,214.28,220.35,211.02,216.14,3134000
