date,open,high,low,close,volume
2024-08-29,1107.2362353515625,1182.6225322265625,1107.2362353515625,1177.910888671875,5404585
2024-08-30,1187.334246235509,1187.334246235509,1154.3527393956338,1168.4876708984375,5810148
2024-09-02,1168.487715242347,1177.9110032684948,1144.929495176977,1154.352783203125,3182122
2024-09-03,1154.3527571881402,1154.3527571881402,1130.7945376536884,1149.64111328125,3422128
2024-09-04,1069.54296875,1102.5244699889868,1064.831325715859,1069.54296875,9683111
2024-09-05,1055.408150337838,1064.8314373944256,1041.273219752956,1045.98486328125,9051905
2024-09-06,1045.9848057109716,1083.6779518627184,1041.2731624420032,1078.96630859375,5102862
2024-09-09,1036.5616714684672,1050.696603352128,1027.1383835460265,1041.2733154296875,7139369
2024-09-10,1050.696490532529,1064.8314208984375,1036.5615601666207,1064.8314208984375,5579319
2024-09-11,1060.1197938661317,1069.5430809227196,1045.98486328125,1045.98486328125,4019795
2024-09-12,1083.6781264796402,1088.3897705078125,1069.5431943951232,1088.3897705078125,4341122
2024-09-13,1093.1013802083332,1097.8130240885416,1060.119873046875,1060.119873046875,3453407
2024-09-16,1055.408133987832,1064.8314208984375,1036.5615601666207,1064.8314208984375,3682733
2024-09-18,1050.696603352128,1055.4082473133485,1031.850027507247,1041.2733154296875,7064375
2024-09-19,1041.2732718331474,1064.8314906529017,1017.7150530133929,1055.408203125,7749361
2024-09-20,1078.9664485677083,1088.389736328125,1060.119873046875,1060.119873046875,8871960
2024-09-23,1060.1197355178767,1083.6779518627184,1055.4080922489084,1078.96630859375,4490555
2024-09-24,1069.543043320149,1126.082763671875,1069.543043320149,1126.082763671875,6847737
2024-09-25,1149.641139190051,1159.064427216199,1135.5062071508291,1154.352783203125,10887978
2024-09-26,1163.7759418637734,1206.1807332677165,1159.0642983744463,1196.7574462890625,9413246
2024-09-27,1206.180679563492,1229.7388959612165,1177.9108198862227,1187.3341064453125,8955853
2024-09-30,1163.776055518617,1163.776055518617,1107.236328125,1107.236328125,8477410
2024-10-01,1126.0828423618284,1159.064348205062,1121.371198669938,1140.2177734375,6000269
2024-10-04,1130.7944693216464,1168.4876182990345,1130.7944693216464,1159.0643310546875,6956378
2024-10-07,1177.910888671875,1220.3156806640625,1159.064314453125,1177.910888671875,8959497
2024-10-08,1168.487715242347,1177.9110032684948,1154.352783203125,1154.352783203125,4347108
2024-10-09,1187.3341490963855,1201.469079442771,1168.4875753012047,1173.19921875,5544071
2024-10-11,1192.045838341346,1234.4506310096153,1192.045838341346,1225.02734375,9881759
2024-10-14,1234.4507015730983,1234.4507015730983,1210.8924820774284,1215.6041259765625,3998990
2024-10-15,1234.4506310096153,1234.4506310096153,1215.6040564903847,1225.02734375,5915032
2024-10-16,1187.3343060661766,1220.3158145680147,1187.3343060661766,1201.46923828125,6461649
2024-10-17,1220.3158145680147,1220.3158145680147,1192.0459501378677,1201.46923828125,4139436
2024-10-18,1225.0273699413312,1253.2972323245929,1220.3157262107877,1229.739013671875,8327410
2024-10-21,1234.4506661551338,1267.43217250279,1234.4506661551338,1253.2972412109375,6320618
2024-10-22,1234.4505615234375,1239.1622048880308,1220.3156314296577,1234.4505615234375,5200879
2024-10-23,1206.1807692307693,1248.5855618990386,1201.4691256009617,1225.02734375,5399321
2024-10-24,1225.0273072250245,1229.7389507143516,1196.7574462890625,1196.7574462890625,4473596
