date,open,high,low,close,volume
2025-03-26,168.58,171.55,167.91,170.0,46733000
2025-03-27,171.15,173.96,170.34,170.97,33761000
2025-03-28,170.24,173.45,165.59,171.01,38126000
2025-03-31,171.94,175.97,171.36,171.74,42799000
2025-04-01,172.23,176.81,169.66,172.02,32399000
2025-04-02,170.88,174.09,170.88,173.68,37992000
2025-04-03,172.12,177.24,164.93,173.79,41405000
2025-04-04,175.63,177.43,173.17,174.52,44400000
2025-04-07,175.11,175.36,167.36,173.3,45498000
2025-04-08,172.61,178.05,169.99,172.12,32178000
2025-04-09,172.49,176.05,164.12,173.99,42524000
2025-04-10,175.43,175.76,169.31,173.87,32558000
2025-04-11,174.57,175.78,168.76,172.5,36611000
2025-04-14,174.04,174.04,170.63,172.69,46558000
2025-04-15,173.51,175.83,165.56,172.07,36541000
2025-04-16,171.8,182.47,171.8,174.11,58802000
2025-04-17,174.81,174.81,168.51,173.47,32270000
2025-04-18,174.19,175.12,170.19,172.96,35599000
2025-04-21,172.5,175.96,171.11,173.1,30154000
2025-04-22,172.29,175.51,170.47,174.85,39568000
2025-04-23,175.48,179.17,171.12,177.66,38272000
2025-04-24,178.68,178.68,175.89,177.84,43967000
2025-04-25,177.15,178.41,177.15,177.85,34602000
2025-04-28,179.35,179.35,173.81,175.43,50837000
2025-04-29,174.64,176.1,174.64,175.7,30678000
2025-04-30,176.59,176.59,172.91,174.31,41994000
2025-05-01,174.63,175.13,170.35,173.04,30811000
2025-05-02,170.85,178.67,168.08,175.05,41296000
2025-05-05,176.37,176.37,173.71,174.76,42313000
2025-05-06,175.26,175.26,167.69,172.18,52997000
2025-05-07,172.85,174.2,170.63,172.27,33027000
2025-05-08,173.32,173.32,169.9,171.37,34596000
2025-05-09,172.39,172.39,169.22,170.45,47625000
2025-05-12,170.16,174.15,165.58,171.32,31945000
2025-05-13,171.7,171.7,168.1,170.01,36556000
2025-05-14,171.71,171.71,165.6,169.43,38197000
2025-05-15,169.0,170.75,165.5,170.3,38220000
2025-05-16,170.35,173.53,167.76,171.62,49475000
